"Notes"	"Region"	"Region Code"	"Year"	"Year Code"	"Age Group"	"Age Group Code"	Deaths	Population	Crude Rate	Crude Rate Standard Error
	"West"	"CENS-R4"	"2012"	"2012"	"80-84 years"	"80-84"	270	1205917	22.390	1.363
	"West"	"CENS-R4"	"2012"	"2012"	"85+ years"	"85+"	295	1236737	23.853	1.389
	"West"	"CENS-R4"	"2013"	"2013"	"1-4 years"	"1-4"	25	3911329	0.639	0.128
	"West"	"CENS-R4"	"2013"	"2013"	"5-9 years"	"5-9"	50	5016528	0.997	0.141
	"West"	"CENS-R4"	"2013"	"2013"	"10-14 years"	"10-14"	29	4927938	0.588	0.109
	"West"	"CENS-R4"	"2013"	"2013"	"15-19 years"	"15-19"	27	5013670	0.539	0.104
	"West"	"CENS-R4"	"2013"	"2013"	"20-24 years"	"20-24"	34	5516206	0.616	0.106
	"West"	"CENS-R4"	"2013"	"2013"	"25-29 years"	"25-29"	49	5356691	0.915	0.131
	"West"	"CENS-R4"	"2013"	"2013"	"30-34 years"	"30-34"	57	5283363	1.079	0.143
	"West"	"CENS-R4"	"2013"	"2013"	"35-39 years"	"35-39"	65	4821291	1.348	0.167
	"West"	"CENS-R4"	"2013"	"2013"	"40-44 years"	"40-44"	113	4944034	2.286	0.215
	"West"	"CENS-R4"	"2013"	"2013"	"45-49 years"	"45-49"	171	4822763	3.546	0.271
	"West"	"CENS-R4"	"2013"	"2013"	"50-54 years"	"50-54"	259	5055182	5.123	0.318
	"West"	"CENS-R4"	"2013"	"2013"	"55-59 years"	"55-59"	372	4750843	7.830	0.406
	"West"	"CENS-R4"	"2013"	"2013"	"60-64 years "	"60-64"	455	4087202	11.132	0.522
	"West"	"CENS-R4"	"2013"	"2013"	"65-69 years"	"65-69"	461	3260805	14.138	0.658
	"West"	"CENS-R4"	"2013"	"2013"	"70-74 years"	"70-74"	379	2306236	16.434	0.844
	"West"	"CENS-R4"	"2013"	"2013"	"75-79 years"	"75-79"	350	1642316	21.311	1.139
	"West"	"CENS-R4"	"2013"	"2013"	"80-84 years"	"80-84"	286	1213548	23.567	1.394
	"West"	"CENS-R4"	"2013"	"2013"	"85+ years"	"85+"	277	1268548	21.836	1.312
	"West"	"CENS-R4"	"2014"	"2014"	"5-9 years"	"5-9"	52	5016989	1.036	0.144
	"West"	"CENS-R4"	"2014"	"2014"	"10-14 years"	"10-14"	38	4942803	0.769	0.125
	"West"	"CENS-R4"	"2014"	"2014"	"15-19 years"	"15-19"	35	4980015	0.703	0.119
	"West"	"CENS-R4"	"2014"	"2014"	"20-24 years"	"20-24"	28	5529013	0.506	0.096
	"West"	"CENS-R4"	"2014"	"2014"	"25-29 years"	"25-29"	41	5476152	0.749	0.117
	"West"	"CENS-R4"	"2014"	"2014"	"30-34 years"	"30-34"	62	5371416	1.154	0.147
	"West"	"CENS-R4"	"2014"	"2014"	"35-39 years"	"35-39"	90	4897656	1.838	0.194
	"West"	"CENS-R4"	"2014"	"2014"	"40-44 years"	"40-44"	109	4897202	2.226	0.213
	"West"	"CENS-R4"	"2014"	"2014"	"45-49 years"	"45-49"	146	4788232	3.049	0.252
	"West"	"CENS-R4"	"2014"	"2014"	"50-54 years"	"50-54"	274	5053788	5.422	0.328
	"West"	"CENS-R4"	"2014"	"2014"	"55-59 years"	"55-59"	391	4805586	8.136	0.411
	"West"	"CENS-R4"	"2014"	"2014"	"60-64 years "	"60-64"	464	4192794	11.067	0.514
	"West"	"CENS-R4"	"2014"	"2014"	"65-69 years"	"65-69"	491	3434894	14.294	0.645
	"West"	"CENS-R4"	"2014"	"2014"	"70-74 years"	"70-74"	420	2426930	17.306	0.844
	"West"	"CENS-R4"	"2014"	"2014"	"75-79 years"	"75-79"	366	1705492	21.460	1.122
	"West"	"CENS-R4"	"2014"	"2014"	"80-84 years"	"80-84"	287	1222548	23.476	1.386
	"West"	"CENS-R4"	"2014"	"2014"	"85+ years"	"85+"	289	1304145	22.160	1.304
	"West"	"CENS-R4"	"2015"	"2015"	"1-4 years"	"1-4"	22	3912389	0.562	0.120
	"West"	"CENS-R4"	"2015"	"2015"	"5-9 years"	"5-9"	35	5014490	0.698	0.118
	"West"	"CENS-R4"	"2015"	"2015"	"10-14 years"	"10-14"	36	4948769	0.727	0.121
	"West"	"CENS-R4"	"2015"	"2015"	"15-19 years"	"15-19"	30	4982730	0.602	0.110
	"West"	"CENS-R4"	"2015"	"2015"	"20-24 years"	"20-24"	31	5470941	0.567	0.102
	"West"	"CENS-R4"	"2015"	"2015"	"25-29 years"	"25-29"	40	5633372	0.710	0.112
	"West"	"CENS-R4"	"2015"	"2015"	"30-34 years"	"30-34"	58	5433119	1.068	0.140
	"West"	"CENS-R4"	"2015"	"2015"	"35-39 years"	"35-39"	95	5021082	1.892	0.194
	"West"	"CENS-R4"	"2015"	"2015"	"40-44 years"	"40-44"	110	4836635	2.274	0.217
	"West"	"CENS-R4"	"2015"	"2015"	"45-49 years"	"45-49"	177	4831415	3.664	0.275
	"West"	"CENS-R4"	"2015"	"2015"	"50-54 years"	"50-54"	274	4998727	5.481	0.331
	"West"	"CENS-R4"	"2015"	"2015"	"55-59 years"	"55-59"	382	4872966	7.839	0.401
	"West"	"CENS-R4"	"2015"	"2015"	"60-64 years "	"60-64"	455	4305436	10.568	0.495
	"West"	"CENS-R4"	"2015"	"2015"	"65-69 years"	"65-69"	528	3616974	14.598	0.635
	"West"	"CENS-R4"	"2015"	"2015"	"70-74 years"	"70-74"	474	2541994	18.647	0.856
	"West"	"CENS-R4"	"2015"	"2015"	"75-79 years"	"75-79"	348	1766243	19.703	1.056
	"West"	"CENS-R4"	"2015"	"2015"	"80-84 years"	"80-84"	271	1238521	21.881	1.329
	"West"	"CENS-R4"	"2015"	"2015"	"85+ years"	"85+"	315	1342494	23.464	1.322
	"West"	"CENS-R4"	"2016"	"2016"	"1-4 years"	"1-4"	26	3911976	0.665	0.130
	"West"	"CENS-R4"	"2016"	"2016"	"5-9 years"	"5-9"	45	5014850	0.897	0.134
	"West"	"CENS-R4"	"2016"	"2016"	"10-14 years"	"10-14"	32	4973526	0.643	0.114
	"West"	"CENS-R4"	"2016"	"2016"	"15-19 years"	"15-19"	30	4991904	0.601	0.110
	"West"	"CENS-R4"	"2016"	"2016"	"20-24 years"	"20-24"	24	5390138	0.445	0.091
	"West"	"CENS-R4"	"2016"	"2016"	"25-29 years"	"25-29"	35	5812628	0.602	0.102
	"West"	"CENS-R4"	"2016"	"2016"	"30-34 years"	"30-34"	57	5510052	1.034	0.137
	"West"	"CENS-R4"	"2016"	"2016"	"35-39 years"	"35-39"	98	5156910	1.900	0.192
	"West"	"CENS-R4"	"2016"	"2016"	"40-44 years"	"40-44"	97	4781197	2.029	0.206
	"West"	"CENS-R4"	"2016"	"2016"	"45-49 years"	"45-49"	175	4903364	3.569	0.270
	"West"	"CENS-R4"	"2016"	"2016"	"50-54 years"	"50-54"	254	4909018	5.174	0.325
	"West"	"CENS-R4"	"2016"	"2016"	"55-59 years"	"55-59"	425	4923845	8.631	0.419
	"West"	"CENS-R4"	"2016"	"2016"	"60-64 years "	"60-64"	491	4409761	11.134	0.502
	"West"	"CENS-R4"	"2016"	"2016"	"65-69 years"	"65-69"	536	3797785	14.113	0.610
	"West"	"CENS-R4"	"2016"	"2016"	"70-74 years"	"70-74"	501	2642679	18.958	0.847
	"West"	"CENS-R4"	"2016"	"2016"	"75-79 years"	"75-79"	420	1834351	22.896	1.117
	"West"	"CENS-R4"	"2016"	"2016"	"80-84 years"	"80-84"	280	1260882	22.207	1.327
	"West"	"CENS-R4"	"2016"	"2016"	"85+ years"	"85+"	297	1373257	21.627	1.255
	"West"	"CENS-R4"	"2017"	"2017"	"1-4 years"	"1-4"	22	3908855	0.563	0.120
	"West"	"CENS-R4"	"2017"	"2017"	"5-9 years"	"5-9"	41	4978021	0.824	0.129
	"West"	"CENS-R4"	"2017"	"2017"	"10-14 years"	"10-14"	36	5030573	0.716	0.119
	"West"	"CENS-R4"	"2017"	"2017"	"15-19 years"	"15-19"	18	4980076	0.361	0.085
	"West"	"CENS-R4"	"2017"	"2017"	"20-24 years"	"20-24"	21	5317161	0.395	0.086
	"West"	"CENS-R4"	"2017"	"2017"	"25-29 years"	"25-29"	35	5943531	0.589	0.100
	"West"	"CENS-R4"	"2017"	"2017"	"30-34 years"	"30-34"	55	5558266	0.990	0.133
	"West"	"CENS-R4"	"2017"	"2017"	"35-39 years"	"35-39"	70	5283227	1.325	0.158
	"West"	"CENS-R4"	"2017"	"2017"	"40-44 years"	"40-44"	102	4797994	2.126	0.210
	"West"	"CENS-R4"	"2017"	"2017"	"45-49 years"	"45-49"	150	4930491	3.042	0.248
	"West"	"CENS-R4"	"2017"	"2017"	"50-54 years"	"50-54"	282	4822685	5.847	0.348
	"West"	"CENS-R4"	"2017"	"2017"	"55-59 years"	"55-59"	414	4933541	8.392	0.412
	"West"	"CENS-R4"	"2017"	"2017"	"60-64 years "	"60-64"	495	4515477	10.962	0.493
	"West"	"CENS-R4"	"2017"	"2017"	"65-69 years"	"65-69"	576	3816024	15.094	0.629
	"West"	"CENS-R4"	"2017"	"2017"	"70-74 years"	"70-74"	465	2886021	16.112	0.747
	"West"	"CENS-R4"	"2017"	"2017"	"75-79 years"	"75-79"	391	1921479	20.349	1.029
	"West"	"CENS-R4"	"2017"	"2017"	"80-84 years"	"80-84"	286	1291382	22.147	1.310
	"West"	"CENS-R4"	"2017"	"2017"	"85+ years"	"85+"	330	1397380	23.616	1.300
	"West"	"CENS-R4"	"2018"	"2018"	"5-9 years"	"5-9"	35	4944423	0.708	0.120
	"West"	"CENS-R4"	"2018"	"2018"	"10-14 years"	"10-14"	24	5068764	0.473	0.097
	"West"	"CENS-R4"	"2018"	"2018"	"15-19 years"	"15-19"	31	4983971	0.622	0.112
	"West"	"CENS-R4"	"2018"	"2018"	"20-24 years"	"20-24"	26	5266363	0.494	0.097
	"West"	"CENS-R4"	"2018"	"2018"	"25-29 years"	"25-29"	41	5996426	0.684	0.107
	"West"	"CENS-R4"	"2018"	"2018"	"30-34 years"	"30-34"	65	5622971	1.156	0.143
	"West"	"CENS-R4"	"2018"	"2018"	"35-39 years"	"35-39"	101	5398487	1.871	0.186
	"West"	"CENS-R4"	"2018"	"2018"	"40-44 years"	"40-44"	110	4845661	2.270	0.216
	"West"	"CENS-R4"	"2018"	"2018"	"45-49 years"	"45-49"	166	4910680	3.380	0.262
	"West"	"CENS-R4"	"2018"	"2018"	"50-54 years"	"50-54"	236	4747809	4.971	0.324
	"West"	"CENS-R4"	"2018"	"2018"	"55-59 years"	"55-59"	396	4933816	8.026	0.403
	"West"	"CENS-R4"	"2018"	"2018"	"60-64 years "	"60-64"	519	4586858	11.315	0.497
	"West"	"CENS-R4"	"2018"	"2018"	"65-69 years"	"65-69"	530	3893872	13.611	0.591
	"West"	"CENS-R4"	"2018"	"2018"	"70-74 years"	"70-74"	544	3036290	17.917	0.768
	"West"	"CENS-R4"	"2018"	"2018"	"75-79 years"	"75-79"	434	2045885	21.213	1.018
	"West"	"CENS-R4"	"2018"	"2018"	"80-84 years"	"80-84"	319	1334641	23.902	1.338
	"West"	"CENS-R4"	"2018"	"2018"	"85+ years"	"85+"	338	1421349	23.780	1.293
"---"
"Dataset: United States and Puerto Rico Cancer Statistics, 1999-2018 Mortality"
"Query Parameters:"
"Leading Cancer Sites: Brain and Other Nervous System"
"Group By: Region; Year; Age Group"
"Show Totals: Disabled"
"Show Zero Values: False"
"Show Suppressed: False"
"Calculate Rates Per: 100,000"
"Standard Population: 2000 U.S. Std. Million"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/CancerMort-v2018.html for more information."
"---"
"Query Date: Dec 2, 2021 1:08:04 AM"
"---"
"Suggested Citation: United States Cancer Statistics - Mortality: 1999 - 2018, WONDER Online Database. United States Department"
"of Health and Human Services, Centers for Disease Control and Prevention; 2021. Accessed at"
"http://wonder.cdc.gov/CancerMort-v2018.html on Dec 2, 2021 1:08:04 AM"
"---"
Messages:
"1. Totals are not available for these results due to suppression constraints. More Information:"
"http://wonder.cdc.gov/wonder/help/faq.html#Privacy."
"2. Rows with zero Deaths are hidden. Use Quick Options above to show zero rows."
"3. Rows with suppressed Deaths are hidden. Use Quick Options above to show suppressed rows."
"---"
Caveats:
"1. 'Suppressed' is displayed for data values when they must not be provided in order to protect personal privacy. Data is"
"suppressed if fewer than 16 cases are reported in any one line of the results table. Data for the ""Asian / Pacific Islander"""
"and ""American Indian or Alaska Native"" race categories are suppressed at the Metropolitan Statistical Area level for"
"populations less than 50,000 persons. More information: http://wonder.cdc.gov/wonder/help/CancerMort-v2018.html#Suppressed."
"2. Age-adjusted rates are not available when results are grouped by age."
"3. About rate comparisons: <ul><li> For consistency with the data on cancer incidence, the cancer sites in mortality data were"
"grouped according to the revised SEER recodes dated March 1, 2018 (see SEER Cause of Death Recodes:"
"http://seer.cancer.gov/codrecode/.). Because NCHS uses different groupings for some sites, the death rates in this report may"
"differ slightly from those published by NCHS. In addition, under the ICD, there are differences in mortality and incidence"
"coding. For example, there are several codes for mesothelioma in ICD-10 (depending on the primary site). However in ICD-O-3, one"
"code captures all of the primary sites that mesothelioma affects. Note that Kaposi sarcoma deaths included in this dataset are"
"only those deaths with underlying cause of death attributed to Kaposi Sarcoma, and do not include deaths where the condition was"
"a contributing cause of death, or subsequent to another underlying condition. </li><li> The population used to age-adjust the"
"rates in this report is the 2000 U.S. standard population, which is in accordance with a 1998 recommendation of the US."
"Department of Health and Human Services. The 2000 U.S. standard population is based on the proportion of the 2000 population in"
"specific age groups (younger than 1 year, 1-4 years, 5-9 years, 10-14 years, 15-19 years, . . . 85 years or older); the"
"proportions of the 2000 population in these age groups serve as weights for calculating age-adjusted incidence and death rates."
"NCHS, however, uses a different set of age groups in its age adjustment of death rates, and thus the cancer death rates in this"
"report may differ slightly from those published by NCHS. </li><li> Deaths of persons of unknown age are not included in this"
"data set. Death rates may differ slightly from other reports where deaths of persons of unknown age are included. </li></ul>"
"4. For the 2005 year, the Census Bureau estimates that 203,937 persons were displaced from Alabama, Louisiana, Mississippi and"
"Texas due to Hurricanes Katrina and Rita. CDC WONDER does not include the displaced persons in the 2005 population counts for"
"these states, nor are these counts included in the summary populations for the affected division, regions or national"
"population. However, the USCS web site does include these displaced persons in the national population figures for 2005."
